t_qh,solar_e_prod_normalized,ambient_temperature_deg_c
15724,0.138888889,15.2
15725,0.025,14.6
15726,0.025,14.6
15727,0.025,14.6
15728,0.025,14.6
15729,0,14
15730,0,14
15731,0,14
15732,0,14
15733,0,12.8
15734,0,12.8
15735,0,12.8
15736,0,12.8
15737,0,11.6
15738,0,11.6
15739,0,11.6
15740,0,11.6
15741,0,10.3
15742,0,10.3
15743,0,10.3
15744,0,10.3
15745,0,9.1
15746,0,9.1
15747,0,9.1
15748,0,9.1
15749,0,7.6
15750,0,7.6
15751,0,7.6
15752,0,7.6
15753,0,6.9
15754,0,6.9
15755,0,6.9
15756,0,6.9
15757,0.005555556,6.3
15758,0.005555556,6.3
15759,0.005555556,6.3
15760,0.005555556,6.3
15761,0.072222222,6.3
15762,0.072222222,6.3
15763,0.072222222,6.3
15764,0.072222222,6.3
15765,0.213888889,7.7
15766,0.213888889,7.7
15767,0.213888889,7.7
15768,0.213888889,7.7
15769,0.380555556,9.5
15770,0.380555556,9.5
15771,0.380555556,9.5
15772,0.380555556,9.5
15773,0.483333333,11.3
15774,0.483333333,11.3
15775,0.483333333,11.3
15776,0.483333333,11.3
15777,0.686111111,13.3
15778,0.686111111,13.3
15779,0.686111111,13.3
15780,0.686111111,13.3
15781,0.758333333,15.1
15782,0.758333333,15.1
15783,0.758333333,15.1
15784,0.758333333,15.1
15785,0.763888889,16.7
15786,0.763888889,16.7
15787,0.763888889,16.7
15788,0.763888889,16.7
15789,0.358333333,16.8
15790,0.358333333,16.8
15791,0.358333333,16.8
15792,0.358333333,16.8
15793,0.777777778,16.9
15794,0.777777778,16.9
15795,0.777777778,16.9
15796,0.777777778,16.9
15797,0.663888889,16.9
15798,0.663888889,16.9
15799,0.663888889,16.9
15800,0.663888889,16.9
15801,0.433333333,16.7
15802,0.433333333,16.7
15803,0.433333333,16.7
15804,0.433333333,16.7
15805,0.530555556,16.2
15806,0.530555556,16.2
15807,0.530555556,16.2
15808,0.530555556,16.2
15809,0.422222222,15.6
15810,0.422222222,15.6
15811,0.422222222,15.6
15812,0.422222222,15.6
15813,0.272222222,14.9
15814,0.272222222,14.9
15815,0.272222222,14.9
15816,0.272222222,14.9
15817,0.136111111,13.9
15818,0.136111111,13.9
15819,0.136111111,13.9
15820,0.136111111,13.9
15821,0.025,12.8
15822,0.025,12.8
15823,0.025,12.8
15824,0.025,12.8
15825,0,11.6
15826,0,11.6
15827,0,11.6
15828,0,11.6
15829,0,10.6
15830,0,10.6
15831,0,10.6
15832,0,10.6
15833,0,9.5
15834,0,9.5
15835,0,9.5
15836,0,9.5
15837,0,8.4
15838,0,8.4
15839,0,8.4
15840,0,8.4
15841,0,8.3
15842,0,8.3
15843,0,8.3
15844,0,8.3
15845,0,8.3
15846,0,8.3
15847,0,8.3
15848,0,8.3
15849,0,8.2
15850,0,8.2
15851,0,8.2
15852,0,8.2
15853,0.008333333,8.2
15854,0.008333333,8.2
15855,0.008333333,8.2
15856,0.008333333,8.2
15857,0.091666667,8.3
15858,0.091666667,8.3
15859,0.091666667,8.3
15860,0.091666667,8.3
15861,0.230555556,9.1
15862,0.230555556,9.1
15863,0.230555556,9.1
15864,0.230555556,9.1
15865,0.388888889,10
15866,0.388888889,10
15867,0.388888889,10
15868,0.388888889,10
15869,0.544444444,11.3
15870,0.544444444,11.3
15871,0.544444444,11.3
15872,0.544444444,11.3
15873,0.686111111,13.2
15874,0.686111111,13.2
15875,0.686111111,13.2
15876,0.686111111,13.2
15877,0.797222222,14.9
15878,0.797222222,14.9
15879,0.797222222,14.9
15880,0.797222222,14.9
15881,0.872222222,16.1
15882,0.872222222,16.1
15883,0.872222222,16.1
15884,0.872222222,16.1
15885,0.905555556,17.3
15886,0.905555556,17.3
15887,0.905555556,17.3
15888,0.905555556,17.3
15889,0.891666667,18.4
15890,0.891666667,18.4
15891,0.891666667,18.4
15892,0.891666667,18.4
15893,0.830555556,19.7
15894,0.830555556,19.7
15895,0.830555556,19.7
15896,0.830555556,19.7
15897,0.702777778,20.6
15898,0.702777778,20.6
15899,0.702777778,20.6
15900,0.702777778,20.6
15901,0.563888889,20.7
15902,0.563888889,20.7
15903,0.563888889,20.7
15904,0.563888889,20.7
15905,0.444444444,20.7
15906,0.444444444,20.7
15907,0.444444444,20.7
15908,0.444444444,20.7
15909,0.283333333,19.7
15910,0.283333333,19.7
15911,0.283333333,19.7
15912,0.283333333,19.7
15913,0.138888889,18.8
15914,0.138888889,18.8
15915,0.138888889,18.8
15916,0.138888889,18.8
15917,0.013888889,17.8
15918,0.013888889,17.8
15919,0.013888889,17.8
15920,0.013888889,17.8
15921,0,16.7
15922,0,16.7
15923,0,16.7
15924,0,16.7
15925,0,15.6
15926,0,15.6
15927,0,15.6
15928,0,15.6
15929,0,14.5
15930,0,14.5
15931,0,14.5
15932,0,14.5
15933,0,13.4
15934,0,13.4
15935,0,13.4
15936,0,13.4
15937,0,12.4
15938,0,12.4
15939,0,12.4
15940,0,12.4
15941,0,11.3
15942,0,11.3
15943,0,11.3
15944,0,11.3
15945,0,10.6
15946,0,10.6
15947,0,10.6
15948,0,10.6
15949,0.005555556,10.2
15950,0.005555556,10.2
15951,0.005555556,10.2
15952,0.005555556,10.2
15953,0.088888889,10.3
15954,0.088888889,10.3
15955,0.088888889,10.3
15956,0.088888889,10.3
15957,0.208333333,11.5
15958,0.208333333,11.5
15959,0.208333333,11.5
15960,0.208333333,11.5
15961,0.377777778,12.9
15962,0.377777778,12.9
15963,0.377777778,12.9
15964,0.377777778,12.9
15965,0.530555556,14.3
15966,0.530555556,14.3
15967,0.530555556,14.3
15968,0.530555556,14.3
15969,0.663888889,15.9
15970,0.663888889,15.9
15971,0.663888889,15.9
15972,0.663888889,15.9
15973,0.772222222,17.2
15974,0.772222222,17.2
15975,0.772222222,17.2
15976,0.772222222,17.2
15977,0.85,18.8
15978,0.85,18.8
15979,0.85,18.8
15980,0.85,18.8
15981,0.886111111,20.2
15982,0.886111111,20.2
15983,0.886111111,20.2
15984,0.886111111,20.2
15985,0.872222222,21.3
15986,0.872222222,21.3
15987,0.872222222,21.3
15988,0.872222222,21.3
15989,0.808333333,22.1
15990,0.808333333,22.1
15991,0.808333333,22.1
15992,0.808333333,22.1
15993,0.7,22.5
15994,0.7,22.5
15995,0.7,22.5
15996,0.7,22.5
15997,0.494444444,22.7
15998,0.494444444,22.7
15999,0.494444444,22.7
16000,0.494444444,22.7
16001,0.266666667,22.6
16002,0.266666667,22.6
16003,0.266666667,22.6
16004,0.266666667,22.6
16005,0.275,22.1
16006,0.275,22.1
16007,0.275,22.1
16008,0.275,22.1
16009,0.086111111,21.2
16010,0.086111111,21.2
16011,0.086111111,21.2
16012,0.086111111,21.2
16013,0.022222222,20
16014,0.022222222,20
16015,0.022222222,20
16016,0.022222222,20
16017,0,18.7
16018,0,18.7
16019,0,18.7
16020,0,18.7
16021,0,17.6
16022,0,17.6
16023,0,17.6
16024,0,17.6
16025,0,16.5
16026,0,16.5
16027,0,16.5
16028,0,16.5
16029,0,15.4
16030,0,15.4
16031,0,15.4
16032,0,15.4
16033,0,15.1
16034,0,15.1
16035,0,15.1
16036,0,15.1
16037,0,14.8
16038,0,14.8
16039,0,14.8
16040,0,14.8
16041,0,14.6
16042,0,14.6
16043,0,14.6
16044,0,14.6
16045,0.005555556,14.5
16046,0.005555556,14.5
16047,0.005555556,14.5
16048,0.005555556,14.5
16049,0.022222222,14.5
16050,0.022222222,14.5
16051,0.022222222,14.5
16052,0.022222222,14.5
16053,0.094444444,15.4
16054,0.094444444,15.4
16055,0.094444444,15.4
16056,0.094444444,15.4
16057,0.277777778,15.7
16058,0.277777778,15.7
16059,0.277777778,15.7
16060,0.277777778,15.7
16061,0.508333333,17.1
16062,0.508333333,17.1
16063,0.508333333,17.1
16064,0.508333333,17.1
16065,0.638888889,17.6
16066,0.638888889,17.6
16067,0.638888889,17.6
16068,0.638888889,17.6
16069,0.75,18.7
16070,0.75,18.7
16071,0.75,18.7
16072,0.75,18.7
16073,0.819444444,19.9
16074,0.819444444,19.9
16075,0.819444444,19.9
16076,0.819444444,19.9
16077,0.852777778,19.8
16078,0.852777778,19.8
16079,0.852777778,19.8
16080,0.852777778,19.8
16081,0.825,20.1
16082,0.825,20.1
16083,0.825,20.1
16084,0.825,20.1
16085,0.786111111,19.9
16086,0.786111111,19.9
16087,0.786111111,19.9
16088,0.786111111,19.9
16089,0.702777778,20.1
16090,0.702777778,20.1
16091,0.702777778,20.1
16092,0.702777778,20.1
16093,0.561111111,20.6
16094,0.561111111,20.6
16095,0.561111111,20.6
16096,0.561111111,20.6
16097,0.419444444,21.1
16098,0.419444444,21.1
16099,0.419444444,21.1
16100,0.419444444,21.1
16101,0.263888889,20.8
16102,0.263888889,20.8
16103,0.263888889,20.8
16104,0.263888889,20.8
16105,0.119444444,20.8
16106,0.119444444,20.8
16107,0.119444444,20.8
16108,0.119444444,20.8
16109,0.027777778,20.2
16110,0.027777778,20.2
16111,0.027777778,20.2
16112,0.027777778,20.2
16113,0,19.6
16114,0,19.6
16115,0,19.6
16116,0,19.6
16117,0,17.9
16118,0,17.9
16119,0,17.9
16120,0,17.9
16121,0,16.2
16122,0,16.2
16123,0,16.2
16124,0,16.2
16125,0,14.4
16126,0,14.4
16127,0,14.4
16128,0,14.4
16129,0,12.9
16130,0,12.9
16131,0,12.9
16132,0,12.9
16133,0,11.3
16134,0,11.3
16135,0,11.3
16136,0,11.3
16137,0,10.4
16138,0,10.4
16139,0,10.4
16140,0,10.4
16141,0.008333333,9.7
16142,0.008333333,9.7
16143,0.008333333,9.7
16144,0.008333333,9.7
16145,0.066666667,9.7
16146,0.066666667,9.7
16147,0.066666667,9.7
16148,0.066666667,9.7
16149,0.177777778,11
16150,0.177777778,11
16151,0.177777778,11
16152,0.177777778,11
16153,0.313888889,12.1
16154,0.313888889,12.1
16155,0.313888889,12.1
16156,0.313888889,12.1
16157,0.463888889,13.9
16158,0.463888889,13.9
16159,0.463888889,13.9
16160,0.463888889,13.9
16161,0.597222222,14.2
16162,0.597222222,14.2
16163,0.597222222,14.2
16164,0.597222222,14.2
16165,0.705555556,14.8
16166,0.705555556,14.8
16167,0.705555556,14.8
16168,0.705555556,14.8
16169,0.791666667,15.8
16170,0.791666667,15.8
16171,0.791666667,15.8
16172,0.791666667,15.8
16173,0.727777778,15.3
16174,0.727777778,15.3
16175,0.727777778,15.3
16176,0.727777778,15.3
16177,0.758333333,14.6
16178,0.758333333,14.6
16179,0.758333333,14.6
16180,0.758333333,14.6
16181,0.763888889,15.2
16182,0.763888889,15.2
16183,0.763888889,15.2
16184,0.763888889,15.2
16185,0.644444444,15.3
16186,0.644444444,15.3
16187,0.644444444,15.3
16188,0.644444444,15.3
16189,0.45,15.5
16190,0.45,15.5
16191,0.45,15.5
16192,0.45,15.5
16193,0.363888889,15.4
16194,0.363888889,15.4
16195,0.363888889,15.4
16196,0.363888889,15.4
16197,0.238888889,15.3
16198,0.238888889,15.3
16199,0.238888889,15.3
16200,0.238888889,15.3
16201,0.127777778,15
16202,0.127777778,15
16203,0.127777778,15
16204,0.127777778,15
16205,0.011111111,14.3
16206,0.011111111,14.3
16207,0.011111111,14.3
16208,0.011111111,14.3
16209,0,13.4
16210,0,13.4
16211,0,13.4
16212,0,13.4
16213,0,12.3
16214,0,12.3
16215,0,12.3
16216,0,12.3
16217,0,11.2
16218,0,11.2
16219,0,11.2
16220,0,11.2
16221,0,10
16222,0,10
16223,0,10
16224,0,10
16225,0,9.9
16226,0,9.9
16227,0,9.9
16228,0,9.9
16229,0,9.9
16230,0,9.9
16231,0,9.9
16232,0,9.9
16233,0,9.8
16234,0,9.8
16235,0,9.8
16236,0,9.8
16237,0,9.8
16238,0,9.8
16239,0,9.8
16240,0,9.8
16241,0.019444444,10
16242,0.019444444,10
16243,0.019444444,10
16244,0.019444444,10
16245,0.030555556,11.2
16246,0.030555556,11.2
16247,0.030555556,11.2
16248,0.030555556,11.2
16249,0.025,12.6
16250,0.025,12.6
16251,0.025,12.6
16252,0.025,12.6
16253,0.075,14.4
16254,0.075,14.4
16255,0.075,14.4
16256,0.075,14.4
16257,0.169444444,16.2
16258,0.169444444,16.2
16259,0.169444444,16.2
16260,0.169444444,16.2
16261,0.180555556,17.6
16262,0.180555556,17.6
16263,0.180555556,17.6
16264,0.180555556,17.6
16265,0.344444444,18.4
16266,0.344444444,18.4
16267,0.344444444,18.4
16268,0.344444444,18.4
16269,0.486111111,19.6
16270,0.486111111,19.6
16271,0.486111111,19.6
16272,0.486111111,19.6
16273,0.455555556,20.6
16274,0.455555556,20.6
16275,0.455555556,20.6
16276,0.455555556,20.6
16277,0.288888889,20.8
16278,0.288888889,20.8
16279,0.288888889,20.8
16280,0.288888889,20.8
16281,0.088888889,20.5
16282,0.088888889,20.5
16283,0.088888889,20.5
16284,0.088888889,20.5
16285,0.325,19.3
16286,0.325,19.3
16287,0.325,19.3
16288,0.325,19.3
16289,0.269444444,18.2
16290,0.269444444,18.2
16291,0.269444444,18.2
16292,0.269444444,18.2
16293,0.163888889,17.2
16294,0.163888889,17.2
16295,0.163888889,17.2
16296,0.163888889,17.2
16297,0.111111111,16.3
16298,0.111111111,16.3
16299,0.111111111,16.3
16300,0.111111111,16.3
16301,0.013888889,15.5
16302,0.013888889,15.5
16303,0.013888889,15.5
16304,0.013888889,15.5
16305,0,14.7
16306,0,14.7
16307,0,14.7
16308,0,14.7
16309,0,14
16310,0,14
16311,0,14
16312,0,14
16313,0,13.3
16314,0,13.3
16315,0,13.3
16316,0,13.3
16317,0,12.5
16318,0,12.5
16319,0,12.5
16320,0,12.5
16321,0,11.6
16322,0,11.6
16323,0,11.6
16324,0,11.6
16325,0,10.7
16326,0,10.7
16327,0,10.7
16328,0,10.7
16329,0,10.2
16330,0,10.2
16331,0,10.2
16332,0,10.2
16333,0.016666667,9.8
16334,0.016666667,9.8
16335,0.016666667,9.8
16336,0.016666667,9.8
16337,0.086111111,9.9
16338,0.086111111,9.9
16339,0.086111111,9.9
16340,0.086111111,9.9
16341,0.219444444,11
16342,0.219444444,11
16343,0.219444444,11
16344,0.219444444,11
16345,0.341666667,12.3
16346,0.341666667,12.3
16347,0.341666667,12.3
16348,0.341666667,12.3
16349,0.394444444,13.9
16350,0.394444444,13.9
16351,0.394444444,13.9
16352,0.394444444,13.9
16353,0.591666667,15.1
16354,0.591666667,15.1
16355,0.591666667,15.1
16356,0.591666667,15.1
16357,0.788888889,16.5
16358,0.788888889,16.5
16359,0.788888889,16.5
16360,0.788888889,16.5
16361,0.877777778,18.1
16362,0.877777778,18.1
16363,0.877777778,18.1
16364,0.877777778,18.1
16365,0.619444444,19.4
16366,0.619444444,19.4
16367,0.619444444,19.4
16368,0.619444444,19.4
16369,0.483333333,20.4
16370,0.483333333,20.4
16371,0.483333333,20.4
16372,0.483333333,20.4
16373,0.855555556,21.1
16374,0.855555556,21.1
16375,0.855555556,21.1
16376,0.855555556,21.1
16377,0.697222222,21.7
16378,0.697222222,21.7
16379,0.697222222,21.7
16380,0.697222222,21.7
16381,0.619444444,21.8
16382,0.619444444,21.8
16383,0.619444444,21.8
16384,0.619444444,21.8
16385,0.436111111,21.6
16386,0.436111111,21.6
16387,0.436111111,21.6
16388,0.436111111,21.6
16389,0.305555556,20.7
16390,0.305555556,20.7
16391,0.305555556,20.7
16392,0.305555556,20.7
16393,0.147222222,19.5
16394,0.147222222,19.5
16395,0.147222222,19.5
16396,0.147222222,19.5
16397,0.022222222,18.4
16398,0.022222222,18.4
16399,0.022222222,18.4
16400,0.022222222,18.4
16401,0,17.2
16402,0,17.2
16403,0,17.2
16404,0,17.2
16405,0,15.9
16406,0,15.9
16407,0,15.9
16408,0,15.9
16409,0,14.6
16410,0,14.6
16411,0,14.6
16412,0,14.6
16413,0,13.3
16414,0,13.3
16415,0,13.3
16416,0,13.3
16417,0,12.5
16418,0,12.5
16419,0,12.5
16420,0,12.5
16421,0,11.6
16422,0,11.6
16423,0,11.6
16424,0,11.6
16425,0,11.1
16426,0,11.1
16427,0,11.1
16428,0,11.1
16429,0.011111111,10.7
16430,0.011111111,10.7
16431,0.011111111,10.7
16432,0.011111111,10.7
16433,0.108333333,10.8
16434,0.108333333,10.8
16435,0.108333333,10.8
16436,0.108333333,10.8
16437,0.230555556,12
16438,0.230555556,12
16439,0.230555556,12
16440,0.230555556,12
16441,0.397222222,13.4
16442,0.397222222,13.4
16443,0.397222222,13.4
16444,0.397222222,13.4
16445,0.536111111,15
16446,0.536111111,15
16447,0.536111111,15
16448,0.536111111,15
16449,0.683333333,16.8
16450,0.683333333,16.8
16451,0.683333333,16.8
16452,0.683333333,16.8
16453,0.822222222,18.6
16454,0.822222222,18.6
16455,0.822222222,18.6
16456,0.822222222,18.6
16457,0.719444444,20.1
16458,0.719444444,20.1
16459,0.719444444,20.1
16460,0.719444444,20.1
16461,0.547222222,19.8
16462,0.547222222,19.8
16463,0.547222222,19.8
16464,0.547222222,19.8
16465,0.508333333,19.6
16466,0.508333333,19.6
16467,0.508333333,19.6
16468,0.508333333,19.6
16469,0.597222222,19.1
16470,0.597222222,19.1
16471,0.597222222,19.1
16472,0.597222222,19.1
16473,0.588888889,18.9
16474,0.588888889,18.9
16475,0.588888889,18.9
16476,0.588888889,18.9
16477,0.452777778,18.8
16478,0.452777778,18.8
16479,0.452777778,18.8
16480,0.452777778,18.8
16481,0.244444444,18.3
16482,0.244444444,18.3
16483,0.244444444,18.3
16484,0.244444444,18.3
16485,0.297222222,17.6
16486,0.297222222,17.6
16487,0.297222222,17.6
16488,0.297222222,17.6
16489,0.125,16.8
16490,0.125,16.8
16491,0.125,16.8
16492,0.125,16.8
16493,0.016666667,15.9
16494,0.016666667,15.9
16495,0.016666667,15.9
16496,0.016666667,15.9
16497,0,15
16498,0,15
16499,0,15
16500,0,15
16501,0,14.9
16502,0,14.9
16503,0,14.9
16504,0,14.9
16505,0,14.7
16506,0,14.7
16507,0,14.7
16508,0,14.7
16509,0,14.6
16510,0,14.6
16511,0,14.6
16512,0,14.6
16513,0,15.1
16514,0,15.1
16515,0,15.1
16516,0,15.1
16517,0,15.6
16518,0,15.6
16519,0,15.6
16520,0,15.6
16521,0,15.7
16522,0,15.7
16523,0,15.7
16524,0,15.7
16525,0.011111111,14.9
16526,0.011111111,14.9
16527,0.011111111,14.9
16528,0.011111111,14.9
16529,0.097222222,16.2
16530,0.097222222,16.2
16531,0.097222222,16.2
16532,0.097222222,16.2
16533,0.238888889,16.5
16534,0.238888889,16.5
16535,0.238888889,16.5
16536,0.238888889,16.5
16537,0.388888889,16.9
16538,0.388888889,16.9
16539,0.388888889,16.9
16540,0.388888889,16.9
16541,0.552777778,17.6
16542,0.552777778,17.6
16543,0.552777778,17.6
16544,0.552777778,17.6
16545,0.65,18.2
16546,0.65,18.2
16547,0.65,18.2
16548,0.65,18.2
16549,0.808333333,18.6
16550,0.808333333,18.6
16551,0.808333333,18.6
16552,0.808333333,18.6
16553,0.877777778,19.4
16554,0.877777778,19.4
16555,0.877777778,19.4
16556,0.877777778,19.4
16557,0.919444444,19.9
16558,0.919444444,19.9
16559,0.919444444,19.9
16560,0.919444444,19.9
16561,0.905555556,20.5
16562,0.905555556,20.5
16563,0.905555556,20.5
16564,0.905555556,20.5
16565,0.855555556,20.8
16566,0.855555556,20.8
16567,0.855555556,20.8
16568,0.855555556,20.8
16569,0.75,21
16570,0.75,21
16571,0.75,21
16572,0.75,21
16573,0.613888889,21
16574,0.613888889,21
16575,0.613888889,21
16576,0.613888889,21
16577,0.458333333,21
16578,0.458333333,21
16579,0.458333333,21
16580,0.458333333,21
16581,0.297222222,20.9
16582,0.297222222,20.9
16583,0.297222222,20.9
16584,0.297222222,20.9
16585,0.152777778,20.7
16586,0.152777778,20.7
16587,0.152777778,20.7
16588,0.152777778,20.7
16589,0.033333333,20
16590,0.033333333,20
16591,0.033333333,20
16592,0.033333333,20
16593,0,19.8
16594,0,19.8
16595,0,19.8
16596,0,19.8
16597,0,19.6
16598,0,19.6
16599,0,19.6
16600,0,19.6
16601,0,18.9
16602,0,18.9
16603,0,18.9
16604,0,18.9
16605,0,19.1
16606,0,19.1
16607,0,19.1
16608,0,19.1
16609,0,19
16610,0,19
16611,0,19
16612,0,19
16613,0,18.6
16614,0,18.6
16615,0,18.6
16616,0,18.6
16617,0,18.4
16618,0,18.4
16619,0,18.4
16620,0,18.4
16621,0.011111111,18.3
16622,0.011111111,18.3
16623,0.011111111,18.3
16624,0.011111111,18.3
16625,0.077777778,18.4
16626,0.077777778,18.4
16627,0.077777778,18.4
16628,0.077777778,18.4
16629,0.211111111,19.2
16630,0.211111111,19.2
16631,0.211111111,19.2
16632,0.211111111,19.2
16633,0.358333333,20.1
16634,0.358333333,20.1
16635,0.358333333,20.1
16636,0.358333333,20.1
16637,0.505555556,21.8
16638,0.505555556,21.8
16639,0.505555556,21.8
16640,0.505555556,21.8
16641,0.611111111,23.4
16642,0.611111111,23.4
16643,0.611111111,23.4
16644,0.611111111,23.4
16645,0.744444444,23.9
16646,0.744444444,23.9
16647,0.744444444,23.9
16648,0.744444444,23.9
16649,0.838888889,25.1
16650,0.838888889,25.1
16651,0.838888889,25.1
16652,0.838888889,25.1
16653,0.769444444,25.9
16654,0.769444444,25.9
16655,0.769444444,25.9
16656,0.769444444,25.9
16657,0.691666667,26.9
16658,0.691666667,26.9
16659,0.691666667,26.9
16660,0.691666667,26.9
16661,0.680555556,26.7
16662,0.680555556,26.7
16663,0.680555556,26.7
16664,0.680555556,26.7
16665,0.725,25.6
16666,0.725,25.6
16667,0.725,25.6
16668,0.725,25.6
16669,0.544444444,25.6
16670,0.544444444,25.6
16671,0.544444444,25.6
16672,0.544444444,25.6
16673,0.263888889,25.2
16674,0.263888889,25.2
16675,0.263888889,25.2
16676,0.263888889,25.2
16677,0.241666667,25.2
16678,0.241666667,25.2
16679,0.241666667,25.2
16680,0.241666667,25.2
16681,0.108333333,24.8
16682,0.108333333,24.8
16683,0.108333333,24.8
16684,0.108333333,24.8
16685,0.033333333,24.1
16686,0.033333333,24.1
16687,0.033333333,24.1
16688,0.033333333,24.1
16689,0,23.3
16690,0,23.3
16691,0,23.3
16692,0,23.3
16693,0,22.3
16694,0,22.3
16695,0,22.3
16696,0,22.3
16697,0,21.3
16698,0,21.3
16699,0,21.3
16700,0,21.3
16701,0,20.2
16702,0,20.2
16703,0,20.2
16704,0,20.2
16705,0,19.3
16706,0,19.3
16707,0,19.3
16708,0,19.3
16709,0,18.3
16710,0,18.3
16711,0,18.3
16712,0,18.3
16713,0,17.8
16714,0,17.8
16715,0,17.8
16716,0,17.8
16717,0.002777778,17.4
16718,0.002777778,17.4
16719,0.002777778,17.4
16720,0.002777778,17.4
16721,0.008333333,17.6
16722,0.008333333,17.6
16723,0.008333333,17.6
16724,0.008333333,17.6
